age,monthly_income,monthly_transactions,average_basket,engagement_score,channel,region,membership
50.293,41885.822,13,340.969,60.336,Mobile,Ege,Silver
36.898,56082.111,11,536.486,53.327,Mobile,Ege,Standard
34.376,68186.529,12,566.831,64.799,Mobile,Marmara,Standard
49.371,44826.749,13,442.264,59.349,Mobile,Marmara,Gold
46.324,35245.722,14,381.463,65.77,Mobile,Akdeniz,Standard
51.402,17660.261,7,374.677,41.452,Mobile,Ic_Anadolu,Standard
27.285,52562.99,6,550.399,58.698,Web,Marmara,Standard
52.088,38960.076,4,584.175,60.804,Mobile,Ege,Silver
37.898,18275.936,8,383.926,60.625,Mobile,Ege,Silver
29.606,21898.518,13,354.308,49.958,Mobile,Ic_Anadolu,Silver
48.247,23499.231,7,468.908,54.101,Web,Marmara,Standard
43.464,41662.909,9,504.477,50.335,Web,Marmara,Silver
27.878,23100.807,9,350.067,51.36,Mobile,Marmara,Silver
37.211,36053.571,5,609.715,62.191,Mobile,Ege,Standard
46.83,38530.239,8,467.668,58.174,Web,Ic_Anadolu,Standard
20.303,39404.112,9,627.343,53.655,Web,Marmara,Standard
45.8,36073.185,16,479.733,78.684,Mobile,Marmara,Standard
37.498,28196.327,10,395.292,57.907,Web,Akdeniz,Gold
45.465,46792.422,7,506.384,56.567,Store,Ege,Silver
18.0,24531.151,12,355.372,65.397,Mobile,Akdeniz,Standard
57.381,30707.201,8,574.173,55.589,Mobile,Ege,Standard
33.061,22757.348,15,488.767,62.457,Web,Ege,Standard
33.369,54294.375,13,361.099,56.156,Web,Marmara,Standard
37.16,21737.967,7,375.583,56.923,Mobile,Ic_Anadolu,Standard
45.841,53890.875,7,593.232,50.319,Web,Marmara,Standard
38.234,50646.297,13,531.623,53.722,Store,Marmara,Silver
56.896,45547.207,11,436.388,56.93,Mobile,Marmara,Gold
37.21,35869.956,9,277.566,79.661,Mobile,Ic_Anadolu,Silver
57.892,37199.81,6,397.08,69.354,Mobile,Ege,Gold
37.565,27189.458,13,582.261,82.793,Mobile,Marmara,Standard
39.87,15404.429,14,460.342,48.602,Mobile,Ic_Anadolu,Standard
22.289,45537.919,12,415.9,73.955,Web,Akdeniz,Gold
30.943,49248.474,10,567.378,70.483,Mobile,Ege,Standard
43.043,36899.433,14,490.284,70.241,Web,Ege,Standard
23.81,31185.921,11,468.512,59.52,Web,Akdeniz,Silver
58.386,16274.696,8,307.998,63.397,Mobile,Ege,Silver
42.163,50704.538,6,527.765,46.265,Mobile,Ege,Standard
35.873,24140.791,11,498.165,52.647,Web,Ic_Anadolu,Standard
38.816,36067.507,11,568.557,48.784,Mobile,Marmara,Standard
58.217,26920.373,6,483.342,64.722,Web,Ic_Anadolu,Standard
48.401,25768.59,10,327.828,63.19,Mobile,Akdeniz,Standard
18.9,55217.019,13,615.193,59.771,Mobile,Akdeniz,Standard
35.195,29484.874,12,323.647,69.19,Mobile,Akdeniz,Gold
49.905,38196.792,16,402.226,57.528,Web,Akdeniz,Silver
30.437,42655.184,11,421.727,86.867,Web,Ic_Anadolu,Standard
43.733,20475.893,14,440.32,68.602,Mobile,Ic_Anadolu,Gold
18.0,28171.356,10,265.077,56.421,Mobile,Marmara,Standard
33.325,35655.76,10,531.489,62.084,Mobile,Marmara,Standard
41.013,29715.011,10,378.012,69.802,Web,Akdeniz,Standard
47.787,27631.025,10,356.705,57.943,Store,Ic_Anadolu,Standard
34.489,22609.396,8,232.387,69.955,Store,Marmara,Silver
49.993,29707.276,12,344.522,56.005,Mobile,Marmara,Standard
23.42,29435.303,15,305.113,75.733,Web,Ic_Anadolu,Silver
37.744,39511.22,8,637.842,54.86,Mobile,Marmara,Standard
41.828,54968.775,12,519.483,78.633,Mobile,Marmara,Standard
22.505,60257.017,16,476.78,58.231,Web,Ege,Standard
54.019,118750.409,3,805.852,49.64,Mobile,Ege,Gold
43.009,61573.46,10,268.621,70.781,Mobile,Ege,Standard
27.618,34058.074,9,444.3,40.379,Mobile,Ic_Anadolu,Gold
45.886,58384.8,12,691.897,73.313,Web,Akdeniz,Standard
30.59,64491.178,15,593.14,61.898,Mobile,Ic_Anadolu,Silver
32.628,45323.525,17,399.426,52.563,Mobile,Ic_Anadolu,Standard
24.713,25506.353,7,551.249,43.144,Mobile,Akdeniz,Standard
35.821,48914.182,5,551.496,57.471,Mobile,Ege,Standard
18.0,35855.393,17,296.513,66.407,Mobile,Akdeniz,Standard
42.172,12741.553,12,284.23,83.268,Mobile,Ege,Standard
60.174,40638.879,10,386.983,63.186,Mobile,Ic_Anadolu,Standard
34.891,42225.965,12,374.252,68.677,Mobile,Marmara,Silver
18.0,36973.791,12,549.561,60.534,Web,Ic_Anadolu,Standard
34.517,37327.892,9,616.977,59.879,Web,Ic_Anadolu,Silver
39.032,35745.794,16,547.328,67.508,Mobile,Ic_Anadolu,Standard
41.47,34534.082,11,696.687,66.342,Mobile,Marmara,Standard
39.071,74166.958,14,481.56,75.94,Mobile,Marmara,Standard
56.543,18660.64,9,460.552,51.945,Web,Marmara,Standard
37.723,38188.253,11,445.319,67.961,Mobile,Ege,Silver
35.434,38700.175,11,544.408,49.165,Store,Marmara,Standard
43.637,36476.297,10,400.472,77.3,Store,Ic_Anadolu,Silver
44.69,45139.159,10,475.556,61.583,Mobile,Ic_Anadolu,Standard
37.447,43864.162,11,420.786,78.16,Mobile,Ege,Standard
37.114,25841.931,8,425.361,56.828,Mobile,Akdeniz,Silver
32.631,25262.274,10,434.461,62.275,Store,Ege,Standard
47.82,33099.131,8,596.537,62.996,Web,Marmara,Standard
22.692,29160.94,7,294.67,73.641,Store,Ege,Silver
41.084,47110.858,9,405.746,57.463,Mobile,Akdeniz,Standard
49.563,26427.971,13,272.789,63.808,Web,Akdeniz,Standard
39.176,30190.331,5,325.117,72.39,Mobile,Marmara,Standard
20.631,33789.819,6,544.01,74.019,Store,Marmara,Gold
37.986,34542.999,9,590.715,70.034,Mobile,Marmara,Silver
47.796,44664.04,8,354.298,69.437,Mobile,Ege,Standard
42.3,19997.167,11,436.034,50.716,Mobile,Akdeniz,Standard
27.872,31141.257,8,274.687,61.708,Store,Ege,Standard
64.94,22030.914,13,589.351,61.802,Mobile,Marmara,Standard
50.037,49343.978,4,565.376,51.484,Mobile,Marmara,Silver
41.477,25243.398,11,434.506,58.838,Mobile,Marmara,Silver
70.302,46792.084,13,713.422,58.936,Mobile,Akdeniz,Silver
36.581,33820.647,14,428.973,51.133,Mobile,Akdeniz,Silver
23.165,48262.491,9,587.663,61.176,Mobile,Akdeniz,Standard
37.961,34116.305,9,452.447,39.466,Mobile,Ic_Anadolu,Gold
40.542,47129.227,5,591.514,66.785,Store,Ic_Anadolu,Standard
22.492,44739.07,12,449.803,62.25,Mobile,Akdeniz,Standard
47.406,30182.696,12,517.353,59.985,Mobile,Akdeniz,Standard
50.638,33638.982,11,381.183,65.075,Web,Marmara,Silver
24.143,33475.758,14,258.451,78.549,Mobile,Marmara,Silver
32.633,57936.053,13,527.188,71.559,Mobile,Ege,Standard
26.315,67649.508,15,549.265,46.856,Web,Marmara,Standard
25.438,43480.52,13,381.838,75.23,Mobile,Ic_Anadolu,Standard
44.643,37688.445,12,584.829,66.457,Mobile,Marmara,Standard
40.792,26379.734,11,420.661,58.412,Mobile,Marmara,Standard
37.365,24797.602,15,370.81,85.462,Web,Ege,Standard
43.189,35335.186,9,586.433,39.845,Web,Ege,Silver
35.524,56025.676,12,596.222,62.222,Mobile,Marmara,Standard
32.619,17513.537,11,539.233,78.87,Mobile,Marmara,Silver
35.401,49715.356,5,596.139,87.282,Mobile,Marmara,Standard
37.053,46997.254,6,362.105,60.137,Web,Marmara,Gold
39.997,41593.423,13,278.9,50.609,Mobile,Marmara,Silver
45.422,30081.657,10,485.523,63.711,Mobile,Marmara,Standard
31.728,29561.251,6,234.555,58.609,Mobile,Ic_Anadolu,Standard
36.569,27405.426,16,326.313,66.609,Web,Marmara,Standard
33.453,11511.037,6,247.962,72.1,Web,Ic_Anadolu,Standard
32.905,37821.141,8,551.616,70.712,Mobile,Akdeniz,Standard
48.489,64384.178,12,701.277,78.411,Web,Ege,Standard
31.994,39049.443,9,579.811,64.23,Mobile,Marmara,Silver
38.087,24739.918,10,346.416,81.097,Mobile,Ege,Standard
28.551,34610.714,5,374.823,51.313,Web,Ege,Standard
47.535,61717.384,12,530.841,54.38,Mobile,Marmara,Standard
51.912,22730.849,9,401.929,68.198,Mobile,Marmara,Standard
41.666,25404.959,12,416.985,38.875,Mobile,Akdeniz,Silver
61.103,39998.978,10,588.544,59.042,Mobile,Ic_Anadolu,Standard
18.0,45323.692,9,616.87,81.851,Mobile,Ic_Anadolu,Silver
32.163,36730.569,8,464.007,78.966,Mobile,Ege,Standard
47.008,20447.174,7,296.984,76.832,Mobile,Marmara,Silver
22.651,27922.447,13,306.302,70.491,Mobile,Marmara,Standard
37.945,26183.03,11,472.137,84.076,Mobile,Ege,Silver
40.585,21353.558,6,313.998,50.978,Mobile,Marmara,Standard
37.059,18366.662,12,379.182,70.157,Mobile,Akdeniz,Silver
39.299,28694.105,8,467.772,62.794,Mobile,Ege,Standard
49.144,24962.181,10,389.495,62.067,Web,Akdeniz,Standard
51.715,27542.429,11,637.839,73.516,Mobile,Marmara,Standard
24.273,19626.736,11,422.302,62.82,Web,Marmara,Silver
25.251,35860.508,10,536.642,59.745,Mobile,Marmara,Standard
44.684,34845.64,9,328.47,66.74,Web,Ic_Anadolu,Standard
26.853,22842.25,14,441.912,83.434,Mobile,Marmara,Standard
60.817,28802.211,9,621.787,59.537,Store,Ic_Anadolu,Standard
38.665,27623.246,7,347.831,51.735,Mobile,Akdeniz,Silver
42.335,57606.973,8,583.466,57.713,Web,Marmara,Standard
37.858,39013.047,12,349.336,79.832,Web,Marmara,Silver
35.754,46628.276,7,486.469,57.565,Web,Akdeniz,Standard
31.743,49381.378,11,377.112,75.134,Web,Marmara,Standard
58.368,50035.144,7,369.196,55.047,Mobile,Ic_Anadolu,Standard
43.811,40534.652,10,463.953,50.415,Mobile,Ic_Anadolu,Standard
18.0,13085.428,8,440.701,69.618,Web,Marmara,Gold
32.797,34683.886,10,567.304,64.076,Web,Ege,Silver
45.636,38598.056,8,353.427,47.275,Web,Ic_Anadolu,Standard
44.417,24579.499,8,486.331,78.559,Mobile,Marmara,Standard
53.311,49351.375,7,559.396,57.211,Mobile,Ege,Standard
42.756,31745.697,7,556.208,61.525,Web,Marmara,Standard
37.001,30101.185,12,454.25,64.029,Mobile,Marmara,Silver
37.876,78724.882,11,798.688,71.35,Mobile,Marmara,Standard
43.006,30797.192,8,503.544,73.455,Mobile,Marmara,Standard
45.784,43846.019,11,384.0,68.91,Web,Akdeniz,Standard
32.76,81438.39,6,623.714,55.147,Store,Ic_Anadolu,Silver
36.215,49577.029,10,560.119,64.531,Mobile,Ege,Standard
46.066,25064.336,6,325.819,58.654,Store,Ege,Standard
41.382,18588.933,9,467.004,59.608,Web,Ege,Standard
38.646,17858.898,9,467.34,62.738,Mobile,Marmara,Gold
49.032,40942.9,10,424.08,55.503,Web,Ege,Standard
31.647,41081.103,10,438.621,63.144,Mobile,Ege,Silver
46.451,29740.294,13,318.387,38.758,Store,Marmara,Standard
53.258,37505.896,7,480.304,58.338,Mobile,Ege,Silver
39.721,32603.218,12,583.469,65.292,Mobile,Ege,Standard
38.808,33374.921,14,471.532,68.907,Mobile,Ege,Standard
28.171,59276.085,8,681.174,57.777,Mobile,Ic_Anadolu,Gold
35.765,27391.075,14,309.089,59.702,Mobile,Akdeniz,Silver
32.523,23117.075,8,551.872,66.436,Web,Ege,Standard
50.798,38721.22,7,373.485,67.551,Mobile,Ic_Anadolu,Standard
36.936,75032.401,13,473.696,46.433,Web,Ege,Standard
36.669,25218.217,9,510.201,59.515,Mobile,Ic_Anadolu,Standard
51.689,32332.842,11,540.2,53.351,Mobile,Ege,Standard
38.952,29222.522,10,493.054,62.262,Mobile,Akdeniz,Standard
45.869,40820.406,10,515.322,65.087,Mobile,Marmara,Standard
35.847,32914.466,9,425.524,70.925,Mobile,Ege,Standard
44.054,39419.733,6,618.378,66.106,Store,Marmara,Standard
37.865,25106.786,6,281.334,72.022,Web,Ege,Standard
53.947,32638.515,4,485.269,61.623,Web,Marmara,Standard
42.35,18278.806,12,275.46,72.82,Mobile,Ege,Standard
24.359,15632.714,8,482.869,57.06,Mobile,Ege,Gold
34.442,29873.705,10,541.643,46.927,Mobile,Ic_Anadolu,Silver
25.902,37706.716,12,524.425,68.096,Mobile,Ege,Silver
45.733,25931.524,13,448.87,84.112,Mobile,Marmara,Gold
48.45,55689.015,10,572.343,56.681,Web,Ege,Standard
42.629,31587.72,7,532.526,48.342,Web,Ege,Silver
34.243,28431.264,8,499.013,59.619,Mobile,Ege,Silver
27.273,42571.451,9,475.576,81.41,Web,Marmara,Standard
39.291,37437.998,12,575.328,79.852,Store,Marmara,Standard
32.467,23467.224,10,492.223,66.504,Web,Ege,Standard
50.03,22158.148,10,451.634,77.768,Web,Ic_Anadolu,Gold
35.51,113918.547,12,802.733,66.257,Mobile,Ege,Standard
44.826,52555.728,11,494.874,83.956,Web,Akdeniz,Silver
34.522,30612.152,7,501.756,60.208,Mobile,Akdeniz,Silver
51.832,45443.723,9,439.0,65.493,Store,Ege,Silver
28.626,38119.432,9,454.992,63.613,Store,Marmara,Standard
35.896,69311.111,9,636.868,73.51,Web,Marmara,Standard
46.181,37575.98,9,514.064,57.163,Mobile,Ege,Silver
58.238,39641.851,8,248.137,75.047,Web,Ege,Standard
24.055,71780.645,6,668.901,48.461,Mobile,Marmara,Standard
25.815,20572.325,17,557.222,70.736,Mobile,Ic_Anadolu,Gold
44.973,56185.369,13,504.92,63.596,Mobile,Ege,Silver
57.175,19081.568,12,223.497,53.524,Mobile,Ege,Standard
49.041,52425.105,8,541.917,61.185,Mobile,Marmara,Silver
47.681,17228.401,11,300.41,60.187,Mobile,Ic_Anadolu,Silver
28.064,30255.851,15,457.128,76.812,Mobile,Akdeniz,Gold
42.681,32937.007,8,284.554,52.32,Mobile,Marmara,Standard
45.422,39111.556,10,563.661,42.533,Mobile,Marmara,Silver
42.14,36013.414,4,504.151,61.829,Mobile,Akdeniz,Silver
43.148,30300.37,9,471.551,51.935,Mobile,Ege,Silver
48.093,15718.079,8,286.587,79.499,Mobile,Akdeniz,Standard
18.0,61361.332,10,540.929,53.427,Web,Marmara,Gold
18.0,30860.467,14,324.399,70.595,Mobile,Marmara,Silver
26.714,36050.362,8,507.314,61.913,Mobile,Ege,Gold
40.75,23257.954,7,364.77,64.82,Mobile,Ic_Anadolu,Standard
35.517,47923.466,13,428.089,90.022,Mobile,Marmara,Silver
25.131,21139.391,4,419.115,55.72,Mobile,Marmara,Standard
57.62,31741.106,4,407.275,53.011,Store,Ege,Standard
37.516,23725.871,9,272.351,67.707,Mobile,Ic_Anadolu,Silver
41.96,40610.085,9,382.053,51.299,Store,Akdeniz,Standard
50.074,32371.521,5,655.105,60.924,Web,Marmara,Gold
63.23,42379.6,6,595.761,49.909,Web,Marmara,Standard
39.147,32282.078,7,577.766,74.699,Web,Ege,Standard
41.839,22435.494,8,269.307,52.01,Mobile,Ic_Anadolu,Standard
26.102,63613.916,10,529.974,78.66,Web,Ic_Anadolu,Standard
39.275,32803.262,7,505.868,53.512,Mobile,Ege,Standard
25.933,39414.969,13,441.961,67.986,Mobile,Ic_Anadolu,Standard
34.812,33785.317,8,298.493,58.333,Web,Ege,Silver
48.182,23242.704,11,359.445,64.973,Web,Ege,Silver
43.735,48774.235,12,381.604,55.255,Mobile,Ic_Anadolu,Silver
50.221,26904.415,6,412.001,74.899,Mobile,Ege,Silver
42.564,44469.679,8,466.385,48.632,Mobile,Ege,Silver
52.621,36470.176,11,255.115,64.74,Store,Ege,Silver
28.995,39142.507,6,489.374,69.102,Web,Marmara,Standard
53.182,26147.795,3,419.644,62.045,Mobile,Ic_Anadolu,Standard
33.508,15006.223,15,436.156,56.354,Web,Ege,Standard
35.648,38181.112,17,486.556,53.845,Web,Ege,Standard
36.357,31340.749,11,441.482,68.519,Web,Marmara,Standard
59.95,23104.775,7,443.763,52.594,Mobile,Ic_Anadolu,Standard
31.492,30094.171,11,370.801,80.491,Mobile,Marmara,Gold
45.094,68990.185,10,683.183,69.628,Mobile,Marmara,Standard
44.403,43591.125,8,617.442,52.755,Web,Marmara,Silver
40.868,41391.92,8,515.392,52.236,Web,Marmara,Standard
31.104,38244.332,8,287.626,68.48,Mobile,Marmara,Standard
27.192,31965.329,9,508.24,66.812,Store,Marmara,Standard
27.126,30317.29,11,334.344,49.672,Mobile,Ege,Gold
51.758,34645.493,11,343.871,68.654,Mobile,Ege,Standard
31.097,20796.304,11,488.8,41.445,Web,Ic_Anadolu,Standard
26.462,39275.113,11,398.792,59.607,Web,Ic_Anadolu,Standard
50.294,34490.239,10,512.547,60.59,Mobile,Marmara,Standard
46.543,33438.419,12,565.774,75.389,Web,Akdeniz,Silver
39.386,25752.199,10,265.27,64.393,Mobile,Akdeniz,Standard
33.94,53642.741,12,432.63,59.976,Mobile,Ege,Silver
18.0,51084.014,12,479.265,52.947,Mobile,Marmara,Silver
31.137,49352.446,12,449.429,67.683,Mobile,Akdeniz,Standard
37.808,38369.726,8,570.976,56.225,Mobile,Marmara,Standard
27.871,29799.004,9,326.47,82.381,Mobile,Ege,Silver
27.887,28123.077,5,320.545,61.817,Web,Ege,Silver
62.291,44436.425,12,505.695,60.31,Mobile,Ege,Standard
20.903,55003.533,5,619.875,77.29,Store,Marmara,Silver
42.894,31872.296,12,415.951,63.467,Web,Akdeniz,Standard
30.812,21124.93,7,360.791,49.408,Mobile,Ic_Anadolu,Gold
41.703,41023.369,11,304.083,75.702,Mobile,Ege,Standard
26.217,38733.25,17,519.667,76.6,Store,Akdeniz,Standard
52.734,35917.114,7,640.594,60.639,Web,Akdeniz,Gold
35.861,19766.684,11,456.404,69.307,Web,Ic_Anadolu,Silver
58.352,33308.66,12,302.257,67.016,Mobile,Marmara,Gold
54.596,52949.941,9,424.655,66.352,Store,Ic_Anadolu,Standard
29.525,29323.781,8,372.949,56.252,Web,Marmara,Gold
28.443,30580.229,8,514.069,71.122,Web,Marmara,Standard
25.114,31172.721,15,451.971,70.566,Mobile,Ic_Anadolu,Gold
28.581,35480.884,8,558.146,39.771,Web,Ic_Anadolu,Silver
53.088,23816.467,11,337.774,66.137,Mobile,Marmara,Silver
57.476,26048.528,9,426.923,72.31,Mobile,Ic_Anadolu,Standard
33.03,33221.885,10,316.997,58.369,Mobile,Akdeniz,Standard
51.577,52642.499,12,460.318,71.701,Web,Marmara,Standard
39.011,55130.428,6,467.413,59.345,Mobile,Akdeniz,Standard
36.574,31400.188,7,302.354,58.461,Mobile,Ege,Standard
37.964,20630.369,9,512.703,61.415,Mobile,Marmara,Standard
48.317,20766.972,10,414.225,59.199,Mobile,Marmara,Silver
18.0,30570.552,11,370.166,57.176,Mobile,Marmara,Standard
35.549,17924.75,5,391.384,65.989,Web,Ic_Anadolu,Standard
32.827,41078.485,5,491.666,62.857,Mobile,Ic_Anadolu,Silver
48.641,45730.525,9,440.969,83.55,Mobile,Marmara,Silver
47.874,41552.416,9,512.822,72.92,Mobile,Ege,Standard
50.824,29872.15,8,556.123,55.985,Mobile,Ic_Anadolu,Gold
46.76,30388.392,7,516.418,79.268,Mobile,Ege,Standard
43.65,57749.502,5,690.619,50.059,Mobile,Marmara,Standard
30.684,50687.608,7,410.009,54.384,Mobile,Marmara,Standard
42.623,36093.107,10,632.952,86.694,Web,Marmara,Standard
35.66,37338.365,14,457.671,58.259,Mobile,Marmara,Standard
33.964,31141.647,9,497.858,67.255,Web,Marmara,Standard
18.0,30650.541,6,554.768,60.217,Mobile,Marmara,Standard
51.69,17858.533,6,374.629,75.337,Web,Akdeniz,Silver
29.037,22371.46,8,519.116,71.533,Web,Ic_Anadolu,Gold
39.397,42513.422,6,440.222,63.003,Mobile,Akdeniz,Silver
60.687,18075.099,9,346.91,66.966,Mobile,Ic_Anadolu,Standard
49.786,51639.781,11,442.578,58.069,Store,Marmara,Standard
34.591,91208.95,10,664.739,56.375,Store,Marmara,Standard
67.442,43243.472,10,481.227,70.047,Mobile,Ege,Standard
51.359,37687.024,7,625.217,57.884,Mobile,Ege,Gold
30.555,49726.78,11,590.687,75.257,Mobile,Marmara,Standard
34.787,21342.047,13,499.533,54.19,Web,Marmara,Standard
51.358,58150.147,7,548.795,52.382,Store,Ege,Standard
49.165,27500.866,10,342.258,63.629,Store,Marmara,Silver
44.374,35080.944,10,537.911,81.569,Web,Marmara,Silver
26.537,28728.755,7,414.76,79.887,Web,Marmara,Standard
38.814,26216.159,10,434.783,66.013,Mobile,Marmara,Standard
49.265,18678.223,6,375.491,66.267,Web,Ic_Anadolu,Silver
60.878,29142.592,9,472.407,56.717,Mobile,Marmara,Standard
41.701,35767.202,12,400.438,76.249,Web,Ege,Standard
37.722,25691.966,12,529.449,71.106,Store,Ic_Anadolu,Standard
37.498,26939.556,9,471.57,65.928,Web,Marmara,Standard
45.554,38484.423,7,442.619,49.319,Store,Ege,Standard
19.872,20375.818,7,338.603,48.59,Web,Ic_Anadolu,Standard
35.417,30620.403,14,582.676,59.948,Mobile,Marmara,Gold
38.497,56737.5,12,469.522,65.47,Mobile,Ic_Anadolu,Silver
43.834,25300.674,10,322.819,56.293,Web,Marmara,Standard
39.13,68228.348,10,574.887,54.854,Mobile,Marmara,Standard
37.141,20180.316,9,285.041,63.425,Mobile,Ege,Standard
34.331,15731.479,7,442.673,51.766,Web,Akdeniz,Gold
40.695,41281.471,12,409.023,73.795,Web,Marmara,Silver
45.68,38390.735,13,482.266,67.823,Mobile,Marmara,Standard
44.112,69077.333,9,693.077,73.407,Mobile,Ege,Standard
50.796,17213.849,6,362.668,69.093,Store,Ic_Anadolu,Silver
35.244,31301.293,9,396.325,58.328,Mobile,Marmara,Gold
46.648,31638.5,9,582.308,60.807,Mobile,Marmara,Gold
23.08,64547.33,15,694.967,61.868,Mobile,Marmara,Standard
36.262,50093.839,11,533.032,65.584,Web,Ic_Anadolu,Standard
55.593,27832.836,13,512.408,62.207,Web,Ic_Anadolu,Silver
30.115,66537.192,14,640.265,71.31,Mobile,Ic_Anadolu,Standard
47.673,26554.883,11,443.585,57.148,Mobile,Marmara,Gold
32.962,41563.434,10,571.655,70.745,Mobile,Ic_Anadolu,Silver
41.331,33607.402,10,563.309,73.682,Mobile,Ege,Standard
22.957,28211.361,8,534.638,49.358,Store,Ege,Standard
59.341,31007.786,9,283.124,67.917,Web,Akdeniz,Gold
56.581,32016.478,9,568.019,51.721,Mobile,Ic_Anadolu,Gold
32.023,24160.302,7,371.255,50.864,Web,Marmara,Standard
28.696,28916.173,6,396.458,59.487,Store,Marmara,Standard
22.18,59491.912,7,486.866,60.71,Mobile,Marmara,Standard
42.496,26808.258,7,322.685,71.792,Web,Akdeniz,Silver
42.3,36429.774,14,484.022,79.864,Mobile,Ege,Standard
46.431,50309.594,14,532.481,76.094,Mobile,Ic_Anadolu,Gold
44.948,30382.373,9,305.029,72.029,Mobile,Ege,Silver
29.273,47495.609,9,385.733,47.396,Mobile,Marmara,Standard
51.969,48777.115,16,558.415,76.105,Store,Marmara,Standard
57.384,31483.959,12,594.863,75.195,Web,Akdeniz,Silver
36.718,52177.218,13,547.655,61.133,Store,Marmara,Standard
33.656,50967.828,8,507.79,79.022,Web,Marmara,Silver
37.698,43726.759,13,608.35,48.796,Mobile,Marmara,Standard
35.839,49739.512,10,490.592,70.859,Mobile,Ege,Gold
49.747,32091.262,8,630.175,68.278,Mobile,Ege,Silver
50.107,51431.664,11,719.273,84.955,Mobile,Ege,Standard
46.966,72247.798,9,473.512,67.695,Web,Ic_Anadolu,Standard
36.718,30575.242,7,464.891,50.89,Web,Marmara,Gold
40.662,44938.54,13,479.811,58.312,Mobile,Ege,Standard
51.348,37953.998,9,401.841,62.766,Store,Marmara,Standard
47.033,19741.526,11,407.674,57.076,Mobile,Ege,Standard
42.473,61528.501,13,665.463,58.315,Web,Marmara,Standard
43.963,24419.567,10,398.513,66.58,Web,Ege,Standard
52.736,80767.827,10,414.576,72.661,Web,Ege,Silver
36.07,17566.509,9,263.401,73.502,Mobile,Ege,Standard
28.892,36259.471,8,551.588,47.322,Store,Ic_Anadolu,Standard
36.292,58085.825,11,483.667,66.872,Mobile,Ic_Anadolu,Standard
60.989,41997.345,9,464.263,60.42,Web,Marmara,Standard
31.357,35140.003,12,416.788,41.252,Mobile,Ege,Silver
53.594,47175.191,12,463.379,75.433,Mobile,Ege,Standard
28.017,44627.619,13,315.933,77.59,Mobile,Akdeniz,Standard
40.49,20978.519,10,261.63,52.896,Mobile,Marmara,Standard
47.47,11698.713,12,362.523,79.784,Mobile,Ic_Anadolu,Standard
35.981,40387.16,10,491.533,51.361,Mobile,Marmara,Standard
33.125,32438.91,7,628.488,37.526,Store,Ege,Standard
44.661,32764.596,6,495.3,43.381,Mobile,Ic_Anadolu,Standard
28.686,44591.498,10,500.228,48.158,Mobile,Marmara,Standard
52.088,62672.099,16,652.623,66.002,Mobile,Marmara,Silver
33.634,47263.789,6,526.391,57.461,Mobile,Ege,Silver
45.509,22004.76,7,434.255,52.659,Web,Ic_Anadolu,Standard
33.647,36819.066,11,502.307,66.548,Mobile,Marmara,Silver
38.782,40369.379,12,467.986,55.278,Mobile,Marmara,Standard
38.559,34186.032,9,432.154,52.168,Mobile,Marmara,Silver
50.909,22760.19,15,360.753,57.79,Mobile,Marmara,Standard
46.555,48073.882,11,373.759,59.579,Web,Ege,Standard
27.417,27663.95,9,157.569,54.218,Web,Marmara,Standard
24.202,29356.951,14,442.734,69.402,Mobile,Akdeniz,Gold
27.105,40272.104,12,325.907,73.174,Mobile,Marmara,Standard
30.842,47875.878,8,743.626,47.979,Web,Marmara,Standard
51.587,29141.021,11,318.23,53.955,Web,Marmara,Standard
41.801,39504.965,5,495.649,63.658,Store,Ege,Standard
52.067,36344.911,11,395.205,75.369,Mobile,Marmara,Standard
31.313,47473.304,12,423.989,53.491,Mobile,Ege,Standard
36.893,23377.182,6,407.965,63.366,Mobile,Marmara,Gold
35.097,20980.224,4,447.128,69.463,Web,Ic_Anadolu,Standard
22.958,25728.613,12,156.087,66.109,Web,Marmara,Standard
53.221,33394.696,9,468.352,46.831,Mobile,Marmara,Standard
27.994,32435.788,10,545.258,63.477,Mobile,Marmara,Standard
26.273,21519.519,10,603.774,41.347,Mobile,Marmara,Standard
43.193,50637.514,8,473.517,47.535,Store,Ege,Standard
51.277,18509.081,12,485.333,65.192,Web,Marmara,Standard
48.791,20126.891,9,529.957,60.383,Store,Marmara,Standard
45.563,22881.54,7,359.825,60.071,Mobile,Marmara,Standard
56.674,46168.301,7,466.695,55.228,Mobile,Marmara,Standard
33.342,23051.04,5,357.254,69.395,Store,Akdeniz,Standard
21.43,32217.311,5,540.934,52.069,Mobile,Ic_Anadolu,Gold
45.967,18302.582,9,411.923,61.648,Mobile,Akdeniz,Silver
36.038,35162.068,10,503.186,67.612,Mobile,Ic_Anadolu,Standard
46.838,21589.684,12,423.601,63.377,Mobile,Akdeniz,Gold
60.959,53065.831,14,469.276,64.697,Mobile,Marmara,Standard
51.736,50807.446,13,515.17,67.382,Mobile,Marmara,Standard
43.687,68022.849,12,649.669,46.464,Mobile,Ege,Gold
33.849,31714.3,10,370.383,49.668,Mobile,Ic_Anadolu,Standard
52.188,23777.24,6,413.705,52.183,Mobile,Marmara,Standard
51.796,20681.961,7,403.122,73.305,Mobile,Ege,Silver
49.008,70544.941,8,635.941,53.563,Mobile,Ege,Standard
42.984,44166.23,13,533.615,72.026,Mobile,Akdeniz,Standard
30.227,23540.354,10,510.897,68.662,Mobile,Ege,Standard
