age,monthly_income,monthly_transactions,average_basket,engagement_score,channel,region,membership
39.442,17891.12,5,332.223,81.882,Web,Ege,Silver
42.02,28615.404,11,369.285,78.399,Web,Marmara,Silver
72.967,34458.847,6,384.645,53.08,Web,Akdeniz,Standard
47.364,33439.216,7,258.597,62.259,Mobile,Ic_Anadolu,Standard
30.22,38366.338,14,637.715,72.885,Mobile,Marmara,Standard
48.659,22060.002,14,325.98,66.028,Store,Marmara,Standard
34.02,32038.013,12,370.868,95.73,Mobile,Marmara,Silver
32.613,36670.309,7,286.286,62.077,Web,Marmara,Standard
47.995,42776.962,10,562.505,68.566,Mobile,Marmara,Standard
38.342,23013.289,6,400.335,60.198,Mobile,Ege,Silver
41.064,27414.858,9,393.86,70.617,Mobile,Ic_Anadolu,Standard
38.154,11187.466,7,336.209,80.724,Mobile,Marmara,Silver
41.702,24682.369,5,467.835,66.649,Web,Ege,Standard
42.675,25609.594,10,375.297,66.81,Mobile,Akdeniz,Standard
18.0,21216.997,8,222.603,56.861,Web,Ege,Silver
45.332,33287.346,8,331.79,79.688,Mobile,Ege,Gold
27.198,30599.555,6,316.778,64.763,Mobile,Ic_Anadolu,Silver
22.135,13246.634,5,395.727,63.633,Mobile,Ic_Anadolu,Standard
37.357,33924.51,10,534.181,45.611,Mobile,Ege,Standard
38.924,21965.687,10,536.406,67.728,Mobile,Akdeniz,Silver
30.371,37592.574,8,317.446,63.589,Mobile,Marmara,Standard
47.141,19204.435,9,449.688,50.04,Mobile,Marmara,Standard
23.236,31615.49,8,386.242,77.496,Mobile,Ege,Standard
33.524,28068.351,6,691.066,60.848,Mobile,Marmara,Standard
31.566,35072.714,13,579.415,90.056,Mobile,Marmara,Standard
37.488,32773.809,6,599.224,80.344,Mobile,Marmara,Gold
41.068,28368.584,7,501.33,59.701,Mobile,Ic_Anadolu,Standard
26.913,17434.679,9,421.426,81.993,Mobile,Ege,Standard
45.967,17830.415,9,352.346,84.405,Web,Ic_Anadolu,Gold
38.693,25037.324,10,362.359,63.41,Mobile,Marmara,Gold
18.0,31158.852,12,367.832,60.073,Store,Ege,Gold
18.0,24806.619,6,470.992,44.646,Mobile,Marmara,Silver
37.864,39639.467,8,612.896,71.404,Mobile,Marmara,Gold
35.569,28110.433,6,396.004,56.467,Web,Ic_Anadolu,Standard
36.862,21661.574,5,338.302,69.605,Mobile,Marmara,Gold
37.692,28122.448,11,294.648,64.021,Mobile,Ic_Anadolu,Standard
40.481,34058.222,10,473.015,61.203,Store,Ic_Anadolu,Standard
48.424,35364.232,5,566.65,59.885,Web,Ic_Anadolu,Standard
25.778,63817.586,5,680.592,52.502,Web,Ege,Standard
25.108,24241.333,12,537.295,64.78,Mobile,Akdeniz,Silver
25.973,30396.359,7,474.296,59.534,Mobile,Marmara,Gold
41.178,36751.235,10,469.468,68.858,Mobile,Akdeniz,Standard
51.694,30980.067,7,554.557,67.943,Web,Marmara,Silver
33.255,25842.226,10,319.488,58.288,Mobile,Ege,Silver
18.0,17348.863,9,347.05,79.308,Web,Akdeniz,Standard
19.256,25742.095,4,572.984,63.204,Store,Marmara,Silver
28.837,20785.13,4,303.228,79.824,Store,Ic_Anadolu,Standard
31.865,16218.202,7,379.276,69.311,Mobile,Ege,Standard
33.508,23101.251,5,465.671,66.191,Web,Akdeniz,Standard
38.424,20996.376,9,408.198,63.39,Web,Marmara,Gold
34.571,39020.362,12,573.526,76.548,Web,Ege,Standard
49.543,39277.806,7,608.38,67.236,Store,Marmara,Standard
30.564,22170.678,10,448.442,77.585,Web,Marmara,Silver
28.515,28314.041,11,554.006,85.747,Web,Ic_Anadolu,Silver
43.268,15426.896,6,295.753,58.931,Mobile,Ic_Anadolu,Gold
21.108,25903.952,7,405.452,73.035,Web,Ic_Anadolu,Standard
42.287,36374.131,7,676.368,72.751,Web,Ic_Anadolu,Silver
39.128,42765.047,7,659.345,71.481,Web,Ic_Anadolu,Silver
36.378,23838.14,10,296.761,64.668,Web,Ege,Standard
55.471,46616.267,10,498.145,64.87,Mobile,Marmara,Silver
31.156,17571.562,6,399.83,60.361,Web,Ic_Anadolu,Standard
60.663,19455.818,6,432.317,60.163,Store,Ic_Anadolu,Silver
35.52,40932.167,11,592.095,61.299,Mobile,Marmara,Standard
23.953,58984.269,5,712.387,64.455,Web,Ege,Standard
38.769,37703.347,8,468.38,60.022,Web,Marmara,Gold
26.161,30781.523,14,539.369,76.156,Mobile,Ic_Anadolu,Gold
29.731,13572.896,6,430.541,66.77,Mobile,Marmara,Standard
42.367,14493.711,7,373.843,68.591,Web,Ege,Silver
44.111,32832.548,7,293.445,64.165,Web,Ic_Anadolu,Gold
31.156,27280.739,9,516.589,68.989,Mobile,Akdeniz,Standard
48.861,20532.877,12,453.44,67.927,Store,Ege,Silver
50.733,32045.19,5,478.314,73.295,Web,Akdeniz,Standard
53.799,32654.891,7,357.282,62.476,Mobile,Ic_Anadolu,Silver
43.824,44751.401,4,668.443,68.555,Mobile,Marmara,Standard
52.998,32922.41,12,460.347,57.336,Mobile,Marmara,Silver
18.0,49850.802,4,409.01,71.921,Mobile,Marmara,Standard
34.503,31352.138,9,323.376,62.707,Mobile,Marmara,Standard
28.463,29916.717,6,496.037,57.077,Mobile,Ege,Silver
39.311,46837.462,6,563.797,54.812,Store,Marmara,Standard
31.714,21551.323,8,361.219,55.421,Web,Ic_Anadolu,Gold
36.172,91079.682,8,711.943,62.785,Web,Marmara,Standard
58.704,36047.682,7,518.73,81.886,Web,Marmara,Standard
36.133,36124.086,9,471.532,61.867,Web,Ege,Silver
42.552,38159.746,8,403.648,45.508,Store,Akdeniz,Standard
35.445,63787.458,8,651.858,71.255,Mobile,Akdeniz,Silver
38.833,42241.263,8,557.853,56.457,Web,Akdeniz,Standard
38.066,16984.879,12,436.418,78.548,Store,Akdeniz,Silver
42.932,53280.13,7,449.888,62.689,Store,Marmara,Silver
50.818,27459.276,16,305.82,70.46,Mobile,Ege,Standard
56.121,32556.064,9,452.103,80.273,Store,Marmara,Standard
41.406,19223.399,7,477.598,73.077,Web,Akdeniz,Standard
44.485,38175.788,15,560.464,60.036,Mobile,Marmara,Gold
25.34,24403.401,3,466.454,53.107,Mobile,Ege,Standard
37.033,32469.76,10,404.343,51.165,Mobile,Marmara,Standard
48.343,28058.373,6,355.538,92.232,Mobile,Akdeniz,Standard
47.526,64958.564,9,568.323,59.673,Mobile,Marmara,Silver
40.328,66387.158,7,574.671,78.598,Mobile,Akdeniz,Standard
47.75,31814.423,8,542.02,62.277,Web,Akdeniz,Standard
43.398,32026.262,7,400.004,56.101,Store,Marmara,Gold
51.203,27121.761,7,388.616,67.116,Store,Ic_Anadolu,Gold
41.183,47585.453,15,687.97,69.233,Web,Marmara,Gold
34.087,27584.532,6,565.704,74.219,Store,Marmara,Standard
41.694,26632.614,8,342.983,75.744,Web,Marmara,Standard
18.0,45336.389,3,626.558,58.199,Mobile,Ege,Standard
42.212,25474.834,9,317.011,53.9,Mobile,Marmara,Standard
18.0,30811.802,11,399.442,57.728,Mobile,Ic_Anadolu,Silver
19.042,17138.83,9,357.097,45.475,Web,Ic_Anadolu,Standard
42.969,40847.15,8,470.121,64.855,Mobile,Marmara,Standard
43.253,65351.093,7,627.128,66.782,Store,Marmara,Silver
25.213,41112.424,7,487.707,55.472,Mobile,Marmara,Silver
30.167,54474.266,4,584.842,52.163,Mobile,Marmara,Standard
53.076,22662.825,10,370.999,68.839,Mobile,Akdeniz,Gold
32.676,34193.923,6,485.195,59.88,Mobile,Marmara,Standard
62.672,21842.202,9,411.115,66.171,Store,Ic_Anadolu,Silver
37.979,28665.486,10,305.302,65.328,Web,Akdeniz,Gold
42.488,41916.732,8,524.689,70.087,Mobile,Marmara,Standard
55.786,32490.137,7,453.607,61.247,Web,Ege,Gold
39.441,18273.303,6,326.03,61.313,Mobile,Akdeniz,Silver
26.974,18963.833,10,354.702,50.182,Mobile,Ege,Gold
36.793,18493.188,6,355.099,65.697,Mobile,Marmara,Standard
37.608,37674.999,7,442.861,67.787,Mobile,Ic_Anadolu,Standard
22.988,68478.83,7,741.686,65.123,Web,Akdeniz,Standard
35.186,52456.217,8,709.878,86.718,Web,Ic_Anadolu,Silver
29.836,15207.22,6,133.146,67.828,Mobile,Ic_Anadolu,Standard
48.168,53637.775,10,570.235,67.435,Web,Ic_Anadolu,Standard
38.381,44615.301,9,577.543,73.291,Web,Ege,Gold
34.889,17374.971,12,367.38,91.529,Mobile,Marmara,Standard
36.832,27855.435,5,510.664,68.027,Web,Akdeniz,Standard
40.454,47396.256,10,651.168,46.765,Mobile,Marmara,Silver
44.785,38528.933,5,344.722,69.821,Mobile,Ic_Anadolu,Standard
27.003,19006.644,11,405.141,60.908,Mobile,Marmara,Standard
26.543,39422.107,11,647.731,50.475,Mobile,Ic_Anadolu,Standard
50.151,13873.694,7,261.961,83.876,Web,Ic_Anadolu,Standard
33.464,28719.384,11,420.088,84.514,Web,Ic_Anadolu,Standard
22.415,48166.718,6,464.901,57.148,Mobile,Marmara,Silver
42.882,31476.289,6,535.733,57.214,Store,Ege,Standard
43.097,25858.735,7,526.669,68.502,Mobile,Marmara,Standard
21.162,43824.644,8,503.166,58.748,Mobile,Marmara,Gold
40.524,45270.265,12,497.015,69.049,Web,Ege,Silver
46.091,51421.676,8,363.052,60.468,Web,Akdeniz,Standard
42.118,43575.49,8,615.668,63.596,Store,Akdeniz,Gold
44.952,47142.133,5,469.531,51.456,Mobile,Ege,Standard
22.553,41295.353,3,466.019,72.369,Mobile,Ic_Anadolu,Silver
41.641,34575.509,3,540.427,76.138,Web,Marmara,Gold
34.671,32338.489,12,462.163,69.398,Web,Marmara,Standard
32.689,28562.253,6,520.201,65.838,Web,Ic_Anadolu,Standard
47.576,19718.253,4,450.146,71.092,Web,Ic_Anadolu,Silver
54.272,21741.575,9,421.962,68.319,Mobile,Ic_Anadolu,Standard
57.738,28080.608,8,455.942,84.896,Web,Marmara,Standard
52.463,34260.618,8,350.722,54.436,Web,Marmara,Silver
36.793,54041.567,9,514.444,76.909,Web,Marmara,Standard
41.88,30764.511,7,535.889,65.758,Mobile,Ic_Anadolu,Standard
46.435,45767.11,5,415.15,54.288,Store,Marmara,Standard
39.333,47105.26,9,436.799,90.771,Web,Ege,Standard
39.438,28625.414,3,350.932,87.952,Mobile,Ege,Standard
47.061,39182.374,12,484.506,68.321,Mobile,Marmara,Silver
37.348,28494.3,8,555.821,72.047,Web,Marmara,Standard
29.978,51658.583,7,567.931,62.188,Store,Ic_Anadolu,Silver
33.441,39799.931,6,277.15,63.097,Web,Marmara,Standard
44.973,19882.916,12,454.849,59.075,Store,Ege,Standard
38.033,33235.683,4,408.041,51.997,Mobile,Akdeniz,Gold
41.742,58470.792,8,590.732,86.041,Mobile,Marmara,Standard
45.371,29176.889,7,418.764,66.512,Web,Marmara,Standard
33.877,37054.005,8,385.074,68.106,Mobile,Ic_Anadolu,Gold
46.319,38462.305,6,461.5,58.095,Mobile,Ege,Standard
42.167,21080.069,6,361.345,68.1,Web,Akdeniz,Standard
24.417,37951.679,3,493.662,49.062,Mobile,Marmara,Standard
53.865,18404.356,11,311.046,61.963,Mobile,Akdeniz,Silver
32.492,24643.362,11,313.553,57.702,Mobile,Ege,Standard
19.794,47040.995,11,566.814,82.629,Mobile,Marmara,Silver
26.505,35795.139,5,557.469,48.981,Mobile,Ege,Silver
26.769,27841.93,8,479.29,55.808,Mobile,Marmara,Silver
38.574,37036.352,5,404.058,45.024,Store,Marmara,Standard
34.988,30551.374,5,370.899,56.6,Web,Marmara,Standard
34.295,31406.804,5,379.371,60.905,Web,Marmara,Silver
44.817,40118.427,9,554.437,78.078,Mobile,Ege,Gold
41.739,23708.769,10,336.933,66.78,Mobile,Marmara,Standard
41.477,31739.836,13,521.64,66.994,Store,Marmara,Standard
42.508,27759.63,11,484.089,72.699,Web,Marmara,Silver
44.777,17110.896,7,497.207,62.471,Web,Ic_Anadolu,Silver
18.0,22031.462,7,500.42,90.999,Mobile,Akdeniz,Gold
33.991,56722.058,8,587.001,61.69,Web,Marmara,Silver
18.0,36177.58,6,326.963,70.337,Web,Akdeniz,Standard
38.397,18902.254,6,447.613,74.465,Mobile,Ic_Anadolu,Silver
37.949,17407.655,3,397.345,57.903,Web,Akdeniz,Silver
49.501,29952.789,11,401.61,71.354,Mobile,Ege,Standard
51.064,56570.95,6,660.181,61.192,Mobile,Ege,Standard
40.231,29115.673,5,418.363,68.24,Mobile,Ic_Anadolu,Standard
32.496,51362.306,6,469.897,67.209,Web,Ege,Standard
43.337,35729.562,10,558.586,67.597,Web,Akdeniz,Gold
32.193,37386.882,5,427.337,53.944,Mobile,Akdeniz,Standard
37.985,18815.311,9,340.212,86.937,Store,Ege,Silver
48.847,44634.336,7,390.227,72.764,Mobile,Ege,Standard
31.865,27521.583,7,352.036,51.014,Store,Ege,Standard
46.862,43389.603,7,420.788,62.696,Web,Ic_Anadolu,Silver
45.451,22939.496,12,464.123,54.706,Store,Ic_Anadolu,Standard
27.497,33432.333,10,356.869,76.621,Web,Ic_Anadolu,Silver
48.713,35730.542,7,290.22,66.682,Web,Marmara,Standard
45.684,29480.0,6,460.675,66.241,Mobile,Akdeniz,Silver
39.121,36451.109,8,403.141,59.176,Web,Marmara,Gold
29.614,28247.751,7,427.181,63.744,Web,Marmara,Standard
28.549,24424.873,7,529.359,74.772,Web,Marmara,Standard
32.086,57531.257,9,547.713,78.858,Web,Marmara,Silver
43.969,46564.889,6,634.962,74.664,Mobile,Ege,Standard
27.488,23408.896,10,403.901,53.478,Mobile,Marmara,Standard
42.813,38793.533,7,559.832,65.039,Mobile,Marmara,Gold
24.341,23571.227,9,361.39,70.833,Web,Marmara,Standard
35.755,19926.78,7,406.334,59.552,Web,Marmara,Silver
39.206,46297.701,7,414.101,50.31,Web,Akdeniz,Standard
64.896,16357.506,9,309.636,55.434,Web,Ege,Silver
22.85,44453.779,8,470.756,82.598,Mobile,Marmara,Silver
54.192,28394.92,8,309.643,55.685,Mobile,Ege,Standard
39.648,28842.702,8,445.276,68.076,Mobile,Ege,Standard
42.523,36523.292,7,433.226,65.337,Mobile,Ege,Standard
39.302,38982.01,9,491.043,66.762,Web,Marmara,Standard
42.892,22833.627,13,289.634,67.901,Web,Ic_Anadolu,Silver
36.309,41057.784,6,541.07,74.091,Store,Marmara,Gold
53.995,32633.048,7,598.297,67.256,Mobile,Marmara,Silver
32.979,19393.615,4,528.379,58.543,Web,Akdeniz,Silver
50.455,29303.074,10,604.056,69.513,Web,Marmara,Standard
30.912,52832.723,8,527.022,54.825,Mobile,Marmara,Silver
37.337,59107.082,9,515.625,73.059,Web,Marmara,Silver
26.208,41051.901,4,521.774,57.99,Store,Ic_Anadolu,Standard
43.005,19883.976,6,375.037,59.966,Mobile,Marmara,Standard
53.896,37662.893,8,308.218,72.73,Web,Marmara,Standard
37.149,43188.397,8,559.846,63.527,Mobile,Marmara,Standard
35.834,41182.514,14,457.298,68.29,Mobile,Marmara,Silver
25.739,42120.196,7,349.939,78.576,Mobile,Ege,Standard
35.478,35883.755,5,412.269,55.768,Mobile,Marmara,Silver
20.479,30408.678,5,417.907,70.484,Web,Ege,Gold
27.958,24805.492,6,416.471,75.695,Mobile,Marmara,Gold
40.495,15195.954,6,380.592,77.869,Web,Akdeniz,Silver
52.509,35563.1,7,579.993,88.665,Store,Ege,Silver
68.901,33546.911,8,333.058,61.179,Web,Marmara,Standard
31.548,38633.645,10,454.898,60.321,Mobile,Marmara,Silver
53.788,18802.28,9,313.21,76.472,Mobile,Ic_Anadolu,Silver
40.681,39938.911,13,586.666,80.502,Mobile,Ic_Anadolu,Gold
36.336,68235.971,9,531.915,60.393,Mobile,Marmara,Silver
42.759,32202.876,9,412.913,73.148,Mobile,Marmara,Standard
38.681,30533.117,11,531.908,96.942,Web,Ege,Silver
39.214,35151.441,8,574.428,68.647,Web,Marmara,Silver
33.508,67662.546,8,712.777,76.835,Mobile,Marmara,Standard
22.621,21184.263,6,253.598,81.967,Mobile,Marmara,Silver
21.02,33766.303,5,493.333,90.537,Store,Ic_Anadolu,Silver
45.186,23066.351,5,433.027,67.957,Store,Marmara,Silver
34.956,25390.699,14,413.046,84.33,Web,Marmara,Gold
31.443,30673.54,5,443.966,57.615,Web,Marmara,Silver
38.094,52155.391,8,636.317,67.849,Web,Ege,Gold
46.744,61968.188,8,651.812,63.135,Mobile,Ege,Standard
39.984,37060.019,8,543.261,48.747,Store,Ic_Anadolu,Standard
30.783,27089.298,11,442.812,53.67,Mobile,Ege,Standard
51.489,80598.939,10,834.349,73.3,Web,Ege,Standard
55.371,26569.768,7,386.135,71.397,Mobile,Ege,Silver
43.44,25158.934,13,271.329,60.684,Web,Akdeniz,Silver
48.71,15923.028,10,357.37,84.574,Web,Akdeniz,Standard
51.662,53130.944,7,529.546,55.8,Web,Marmara,Standard
50.431,45158.478,7,610.973,69.473,Mobile,Ic_Anadolu,Gold
44.755,78336.279,14,575.305,67.648,Web,Marmara,Standard
44.582,18434.536,12,435.113,71.469,Web,Marmara,Standard
43.716,54399.21,12,396.276,79.385,Web,Marmara,Silver
25.929,32101.29,11,540.794,77.273,Web,Ic_Anadolu,Silver
45.708,42460.015,6,489.456,73.278,Web,Akdeniz,Standard
23.086,16711.371,13,359.024,76.902,Web,Ic_Anadolu,Standard
29.259,54604.474,5,721.866,52.773,Mobile,Ic_Anadolu,Standard
52.339,42145.212,7,578.389,78.245,Web,Marmara,Standard
47.242,30798.282,8,344.869,56.997,Mobile,Akdeniz,Standard
54.361,39940.368,15,463.772,71.44,Web,Marmara,Standard
35.012,23367.742,11,656.145,66.187,Mobile,Akdeniz,Standard
25.325,25079.668,13,594.554,74.601,Web,Marmara,Standard
35.355,26209.862,10,503.874,64.153,Mobile,Marmara,Silver
39.122,15459.259,5,213.224,63.915,Mobile,Ege,Standard
38.869,43367.614,13,606.692,87.289,Mobile,Marmara,Standard
50.47,49158.526,8,451.905,54.647,Store,Marmara,Standard
34.026,23944.387,5,531.21,65.475,Mobile,Ic_Anadolu,Standard
41.872,35678.985,8,392.187,56.459,Web,Ic_Anadolu,Silver
27.125,28256.947,7,472.675,73.643,Mobile,Marmara,Standard
42.953,35409.807,12,398.566,63.133,Web,Ege,Gold
38.034,24625.078,4,382.017,65.185,Mobile,Ege,Silver
29.752,22343.672,10,461.935,55.753,Web,Marmara,Standard
35.406,46620.165,14,380.607,84.715,Mobile,Ege,Gold
35.974,30507.541,12,650.854,71.128,Mobile,Ege,Standard
35.028,67400.074,13,486.781,72.478,Mobile,Akdeniz,Standard
57.485,31811.966,12,344.87,78.691,Web,Marmara,Standard
36.917,21984.443,7,460.818,54.386,Mobile,Ic_Anadolu,Silver
35.317,49823.275,11,627.903,63.55,Store,Ege,Silver
18.0,39723.732,12,443.65,72.101,Mobile,Ic_Anadolu,Silver
28.164,41200.748,6,382.032,48.58,Web,Ic_Anadolu,Gold
35.106,49139.981,6,425.986,49.654,Mobile,Ege,Gold
30.456,24390.217,7,321.107,58.687,Mobile,Marmara,Standard
53.199,29781.532,8,462.281,56.19,Web,Akdeniz,Gold
36.186,29285.537,5,426.338,62.061,Web,Ege,Standard
52.173,19139.63,7,431.939,72.124,Web,Ege,Gold
38.679,28277.897,4,461.599,72.299,Web,Ege,Standard
38.41,51938.946,5,593.953,83.594,Mobile,Marmara,Standard
37.023,34207.099,7,414.671,66.674,Store,Ege,Standard
38.042,18741.521,16,325.644,74.744,Mobile,Ege,Standard
56.907,17305.524,8,400.626,67.351,Store,Marmara,Silver
18.0,58842.22,10,541.367,72.203,Web,Marmara,Standard
18.0,30202.464,9,458.929,72.284,Mobile,Ic_Anadolu,Standard
32.025,24440.188,6,349.947,75.421,Web,Ege,Gold
38.16,28166.346,11,486.132,78.882,Store,Ic_Anadolu,Silver
45.591,17829.739,7,282.522,72.094,Mobile,Marmara,Silver
43.204,53678.947,4,486.823,79.902,Mobile,Ege,Gold
33.773,26920.406,8,525.154,67.868,Web,Marmara,Standard
49.209,52554.846,4,420.316,58.684,Mobile,Ic_Anadolu,Standard
49.332,31876.606,7,537.124,62.42,Mobile,Ege,Standard
40.025,53810.406,8,400.144,66.542,Web,Ege,Standard
48.589,34459.635,13,309.867,60.264,Store,Akdeniz,Standard
40.999,43227.339,9,351.811,62.166,Web,Marmara,Silver
31.824,41079.125,6,488.509,54.802,Store,Ege,Standard
45.676,39610.543,9,538.012,71.74,Mobile,Ic_Anadolu,Silver
39.217,35675.345,11,573.546,73.238,Mobile,Ege,Silver
38.015,28610.147,2,539.197,45.711,Mobile,Ic_Anadolu,Standard
54.202,64722.565,8,646.576,61.059,Mobile,Akdeniz,Standard
18.0,22144.932,8,330.312,85.852,Web,Ic_Anadolu,Standard
22.405,31308.249,9,364.771,74.598,Mobile,Marmara,Silver
24.942,31434.353,7,511.803,71.443,Mobile,Marmara,Standard
34.004,36421.972,12,588.002,63.757,Web,Akdeniz,Silver
35.199,26550.408,9,329.314,71.173,Web,Marmara,Standard
21.419,35228.25,7,571.953,66.755,Web,Ege,Silver
27.163,29314.566,5,259.918,57.533,Web,Akdeniz,Standard
28.531,17134.651,9,420.996,63.362,Store,Ic_Anadolu,Standard
65.032,31370.708,9,431.314,63.587,Web,Marmara,Standard
57.819,20574.036,12,380.754,55.513,Store,Ic_Anadolu,Silver
33.471,16170.331,11,385.008,56.464,Store,Marmara,Standard
34.001,32925.801,6,369.802,64.205,Store,Akdeniz,Silver
25.359,37623.934,8,504.854,59.12,Mobile,Ege,Standard
18.0,38182.984,13,472.318,68.091,Web,Ege,Gold
36.714,38774.763,5,553.312,49.443,Mobile,Marmara,Gold
27.024,14997.161,7,520.817,74.913,Mobile,Marmara,Standard
37.067,18635.312,11,403.097,90.505,Web,Marmara,Standard
20.398,66167.067,8,500.804,77.874,Mobile,Ic_Anadolu,Silver
29.618,20995.443,6,298.341,77.505,Web,Ege,Standard
39.635,39423.588,13,624.472,77.361,Web,Akdeniz,Standard
42.028,24075.83,12,553.933,73.056,Mobile,Marmara,Standard
42.592,32217.841,6,523.778,67.065,Store,Marmara,Silver
23.475,24572.013,7,419.895,57.755,Web,Ege,Standard
47.402,38691.903,12,542.18,77.301,Web,Ic_Anadolu,Gold
29.198,32924.56,13,564.035,77.407,Mobile,Ege,Standard
44.961,26361.236,10,365.773,64.37,Store,Marmara,Standard
37.883,20971.813,8,403.342,72.86,Mobile,Marmara,Standard
22.86,34605.025,4,353.535,57.861,Web,Ic_Anadolu,Gold
34.522,19715.627,7,384.214,60.597,Mobile,Akdeniz,Gold
42.019,36770.192,11,600.408,77.451,Mobile,Ic_Anadolu,Standard
44.743,84801.14,10,743.228,73.305,Mobile,Ic_Anadolu,Silver
36.449,52211.843,9,532.965,65.981,Web,Ege,Standard
54.85,41067.494,4,235.561,61.323,Store,Ic_Anadolu,Standard
49.083,30256.588,8,377.35,69.348,Web,Ic_Anadolu,Standard
35.177,14962.076,6,386.763,47.846,Web,Marmara,Silver
46.251,18911.608,10,373.305,61.422,Mobile,Marmara,Standard
59.272,50892.014,10,518.688,56.349,Store,Akdeniz,Standard
59.565,23153.302,11,430.884,69.819,Mobile,Akdeniz,Standard
24.492,23963.43,8,364.136,78.486,Store,Ic_Anadolu,Gold
27.808,29350.147,6,432.207,70.972,Web,Marmara,Gold
54.334,20877.398,7,386.848,61.785,Mobile,Ic_Anadolu,Standard
26.359,19610.646,6,332.137,59.134,Mobile,Marmara,Silver
23.452,30663.241,13,604.106,63.561,Web,Marmara,Silver
32.652,22274.968,8,362.792,87.596,Store,Ege,Gold
42.622,23586.102,7,207.837,67.581,Web,Ege,Standard
36.874,23228.782,5,569.835,67.498,Store,Marmara,Standard
30.844,38120.096,3,390.451,42.989,Store,Ege,Standard
30.584,28618.031,9,511.061,56.491,Mobile,Ic_Anadolu,Silver
30.164,29206.386,11,371.052,69.258,Web,Marmara,Standard
28.325,39215.974,5,522.066,60.518,Web,Marmara,Standard
63.098,29614.665,5,429.569,66.831,Mobile,Ic_Anadolu,Silver
41.273,28120.765,8,518.187,68.799,Web,Akdeniz,Gold
47.754,37375.517,9,444.519,74.305,Mobile,Akdeniz,Standard
32.62,40292.281,5,415.992,46.808,Web,Marmara,Standard
35.954,29558.07,11,456.817,58.648,Web,Ege,Standard
30.151,32229.29,4,409.535,63.804,Web,Ic_Anadolu,Standard
18.0,23223.494,10,235.696,62.526,Web,Marmara,Standard
22.842,22537.603,6,352.548,63.097,Web,Ic_Anadolu,Standard
18.083,41867.956,9,739.22,69.39,Mobile,Ege,Standard
18.0,37014.98,7,298.442,59.451,Web,Ic_Anadolu,Gold
24.851,37160.937,9,484.621,70.223,Mobile,Marmara,Standard
52.575,34777.456,8,431.899,73.04,Web,Marmara,Standard
37.511,31810.676,6,607.627,66.851,Web,Marmara,Standard
52.196,40726.592,9,376.647,75.507,Mobile,Marmara,Silver
42.521,44593.408,10,500.63,47.271,Mobile,Marmara,Standard
46.608,44190.568,6,551.722,60.34,Mobile,Ege,Standard
28.09,30082.666,14,419.566,80.723,Web,Ege,Standard
43.763,52947.558,11,454.565,61.056,Mobile,Marmara,Standard
46.016,34091.899,10,449.125,58.999,Mobile,Marmara,Standard
31.657,39747.529,8,445.02,66.337,Mobile,Marmara,Silver
44.155,34793.762,9,425.715,68.127,Mobile,Akdeniz,Standard
44.228,34333.01,11,535.814,64.353,Mobile,Marmara,Silver
31.955,23633.353,8,447.163,86.036,Web,Ege,Standard
25.65,40803.099,4,526.594,67.665,Web,Marmara,Silver
24.975,92153.585,9,704.164,59.271,Web,Marmara,Gold
38.952,27107.829,14,510.65,57.405,Mobile,Akdeniz,Standard
41.597,32111.773,9,560.89,72.356,Store,Ic_Anadolu,Silver
29.282,26382.126,6,395.666,56.934,Web,Ege,Standard
38.292,25966.238,9,493.622,89.826,Web,Marmara,Silver
44.276,56212.296,8,419.544,71.879,Web,Marmara,Standard
44.8,24203.947,11,210.317,75.3,Mobile,Marmara,Gold
55.071,26104.146,9,584.777,70.787,Web,Ege,Standard
52.047,17098.615,6,355.762,77.416,Mobile,Akdeniz,Standard
26.986,23437.851,9,432.868,44.347,Store,Marmara,Standard
56.519,16330.798,7,272.541,54.867,Web,Marmara,Standard
32.159,39738.898,8,358.421,77.941,Mobile,Marmara,Silver
49.494,90570.601,8,604.184,82.606,Mobile,Marmara,Silver
38.748,27191.564,9,482.444,55.947,Web,Marmara,Standard
33.466,16591.271,6,337.324,48.014,Mobile,Marmara,Silver
18.115,44002.418,8,459.019,69.275,Mobile,Akdeniz,Standard
36.113,23712.758,4,344.197,69.654,Store,Ege,Silver
20.847,51213.161,9,621.895,69.774,Mobile,Marmara,Standard
48.64,28080.452,5,506.169,64.904,Mobile,Marmara,Standard
54.685,24585.449,7,370.986,48.381,Mobile,Ege,Standard
29.234,29213.205,9,493.929,64.55,Web,Marmara,Standard
41.322,41687.44,10,458.265,66.741,Web,Akdeniz,Silver
30.021,28669.243,1,399.887,57.218,Web,Ege,Gold
31.087,25880.488,9,415.066,49.113,Store,Ege,Standard
46.519,28982.399,7,489.362,72.747,Mobile,Ic_Anadolu,Standard
37.576,19277.522,13,313.846,79.758,Mobile,Marmara,Standard
57.136,36347.184,7,505.012,58.954,Mobile,Marmara,Silver
32.695,15851.888,5,605.773,63.64,Mobile,Ege,Standard
48.993,26403.025,6,438.031,61.231,Mobile,Marmara,Silver
39.072,41712.928,4,483.649,59.928,Mobile,Marmara,Silver
46.754,35071.999,8,447.317,72.532,Web,Akdeniz,Standard
33.081,39117.367,10,513.49,74.173,Mobile,Ic_Anadolu,Gold
37.455,30493.921,9,292.348,79.048,Store,Marmara,Standard
36.73,48752.1,5,660.606,76.039,Store,Akdeniz,Silver
